2026/01/06,kana,通常,TikTok,Ryusei,pov : my sister wants to teach japanese but she cant speak english #japanese #japan #kana #sister #fyp,https://www.tiktok.com/@princess.kana73/video/7587553406382787871,単品,2026/01/28 15:48:52,27,,"1,406",49,13,124,,,,,,0%,,,,,,,,,,,,,,,
2026/01/02,kana,通常,TikTok,Ryusei,part 2 | pov : my japanese sister wants to teach japnese phrases but she cant speak english #japanese #japan #kana #sister #fyp,https://www.tiktok.com/@princess.kana73/video/7590375272797490462,単品,2026/01/28 15:48:40,30,,"1,477",15,7,179,,,,,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,YT,Hina,キャンメイク新作速報！魔法少女級の輝きプランパーがキラ可愛すぎる💎 #コスメ #美容 #メイク #購入品紹介 #おすすめ,https://youtube.com/shorts/s7nI9ccnszo?si=Ka8Y5bmkwGqV6jUx,単品,2026/1/29 11:23:45,20,"10,293",103,0,,,1.00%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/12,突撃ちゃん,通常,YT,Hina,キャンメイク新作速報！魔法少女級の輝きプランパーがキラ可愛すぎる💎 #コスメ #美容 #メイク #購入品紹介 #おすすめ,https://youtube.com/shorts/s7nI9ccnszo?si=Ka8Y5bmkwGqV6jUx,単品,2026/1/29 11:24:31,20,"10,293",103,0,,,1.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,
2026/01/29,kana,通常,YT,Hina,DIORの新作香水速報レポ！お砂糖みたいに甘いモテ香水って本当？？ #コスメ #美容 #モテる #購入品紹介 #香水,https://youtube.com/shorts/jWCw9QJswiw?si=qwTmnW1XoxrpdnhQ,単品,2026/01/29 11:23:46,22,"16,160",199,0,,,1.23%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/12,怪獣ちゃん,通常,YT,Hina,ドン・キホーテ限定発売のエスポアセットが反則級だった👀✨,https://youtube.com/shorts/xOCiD0NiK8c?si=2_7W9oI0oMEmAIjl,単品,2026/1/29 11:23:23,29,"8,596",93,0,,,1.08%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,
2026/01/08,突撃ちゃん,PR,YT,Hina,ドン・キホーテ限定発売のエスポアセットが反則級だった👀✨,https://youtube.com/shorts/xOCiD0NiK8c?si=2_7W9oI0oMEmAIjl,単品,エラー,29,"8,345",90,0,,,,,,,,,,,,,,,,,,,,,,,
2026/01/30,kana,通常,YT,Ryusei,part 2 | Japanese phrases you should know when you come to Japan #jbeauty #japan #japanese,https://youtube.com/shorts/RL0DK1lm7k8?si=29WBIPbJFE-LfXGG,単品,2026/1/29 11:24:21,31,"9,707",681,14,,,7.02%,0.14%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,TikTok,Ryusei,pov : my japanese sister wants to teach japaneae culture but she cant speak english #jbeauty #japan #sister #japanese #fyp,https://www.tiktok.com/@__kanachan__/video/7594403497760640286?is_from_webapp=1&sender_device=pc&web_id=7524645317796939280,単品,2026/1/28 15:53:56,37,,"1,117",10,7,74,,,,,,0%,,,,,,,,,,,,,,,
2026/01/23,kana,通常,YT,Hina,男子は見ないでください※アレをピンクにするティントがヤバい？ #コスメ #美容 #ボディケア #垢抜け #購入品紹介,https://youtube.com/shorts/kPUN0WnHJjg?si=zUPAoZ1e1OHduDLj,単品,2026/1/29 11:23:32,30,"8,231",41,2,,,0.50%,0.02%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/03,ももそら,通常,YT,Hina,男子は見ないでください※アレをピンクにするティントがヤバい？ #コスメ #美容 #ボディケア #垢抜け #購入品紹介,https://youtube.com/shorts/kPUN0WnHJjg?si=zUPAoZ1e1OHduDLj,単品,2026/01/29 11:24:26,30,"8,231",41,2,,,0.50%,0.02%,0.00%,0.00%,,0%,,,,,,0.00%,,,,,,,,,
2026/01/17,kana,通常,TikTok,Ryusei,part 1 | asmr in japanese #japan #asmr #japanese #fyp,https://www.tiktok.com/@kana_asmr_/video/7590729061014555934,単品,2026/01/28 15:49:18,32,,809,12,2,95,,,,,,0%,,,,,,,,,,,,,,,
2026/01/09,kana,通常,TikTok,Ryusei,little kana🫶 #japanese #japan #kana #sister #fyp,https://www.tiktok.com/@princess.kana73/video/7585167503312063775,単品,2026/1/28 15:48:59,10,,956,11,13,52,,,,,,0%,,,,,,,,,,,,,,,
2026/01/03,怪獣ちゃん,通常,IG,Hina,"女の子が大好きな流行りの美容情報を発信する🥰コスメ怪獣ちゃんです😈💄🖤

今回は500円でできる中顔面短縮メイク！【マジョマジョ🌼バズりアイシャドウ】を紹介します💄
参考になったら嬉しいです🥰

コスメ怪獣ちゃんでは『コメント欄』と『DM』を解放しています!!
紹介した商品で気になった事や、紹介してほしい商品がある方はぜひ『コメント欄』や『DMに』✍🏻

この投稿が参考になったらあとで見返せるように『保存』をお願いします🥰
『いいね』を押していただけるととても励みになります！

#美容 #コスメ #中顔面短縮 #マジョリカマジョルカ #アイシャドウ",https://www.instagram.com/reel/DTCu-IGE-Hm/?igsh=bzQzaHVlenU0MWFv,単品,2026/01/26 12:46:18,18,,163,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/07,韓国オンニ,通常,IG,Hina,"エイプリルスキンからでた、話題の金色のリップ知ってる！？新年早々運気上がりそうだし、色持ちも飲み会リップ並にいい感じだったよ💄✨️※テロップミスでピンクローズ系の色って言いたかった😅

#エイプリルスキン #リップ #飲み会リップ #おすすめ #新作",https://www.instagram.com/reel/DTNCOTTkpRa/?igsh=MWlzbmFpN3VyNThyYQ==,単品,2026/01/26 12:45:16,28,,136,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/22,kana,通常,YT,Ryusei,Part 1 | pov : my Japanese sister wants to do an asmr daily makeup video but she can’t speak English,https://youtube.com/shorts/rL7_X1Q7DgE?si=Jz7WtU2iFcdmaPlg,単品,2026/01/29 11:23:12,49,"9,285",504,10,,,5.43%,0.11%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,YT,Ryusei,Part 1 | pov : my Japanese sister wants to do an asmr daily makeup video but she can’t speak English,https://youtube.com/shorts/rL7_X1Q7DgE?si=Jz7WtU2iFcdmaPlg,単品,2026/01/29 11:24:22,49,"9,285",504,10,,,5.43%,0.11%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/15,kana,通常,TikTok,Ryusei,part1 | pov : my japanese sister wants to do an asmr daily makeup but she cant speak english #japan #asmr #japanese #jbeauty #fyp,https://www.tiktok.com/@kana_asmr_/video/7591155730917510431,単品,2026/1/28 15:49:13,48,,"1,002",18,4,103,,,,,,0%,,,,,,,,,,,,,,,
2026/01/14,kana,通常,YT,Ryusei,Happy new year everyone🫶 #japan #jbeauty #happynewyear #kana,https://youtube.com/shorts/JZZF-p7oRCY?si=-QmpTy056Ypu7G4y,単品,2026/1/29 11:23:11,32,"8,345",709,34,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,YT,Ryusei,Happy new year everyone🫶 #japan #jbeauty #happynewyear #kana,https://youtube.com/shorts/JZZF-p7oRCY?si=-QmpTy056Ypu7G4y,単品,2026/1/29 11:24:20,32,"8,342",708,34,,,8.49%,0.41%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,YT,Moeka,コスメ重課金オタクの私が厳選！2025年買って良かったベスコス爆速紹介 #コスメ #美容 #メイク #購入品紹介 #おすすめ,https://youtube.com/shorts/SsC44U4AQJA?si=Tn8amU1ufQDT5Fkz,単品,2026/1/29 11:22:47,10,"18,844",178,1,,,0.94%,0.01%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/15,美容探偵,通常,YT,Moeka,コスメ重課金オタクの私が厳選！2025年買って良かったベスコス爆速紹介 #コスメ #美容 #メイク #購入品紹介 #おすすめ,https://youtube.com/shorts/SsC44U4AQJA?si=Tn8amU1ufQDT5Fkz,単品,エラー,10,"16,666",152,0,,,0.91%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,YT,Ryusei,Part 2 | pov : my Japanese sister wants to introduce her daily makeup but she can’t speak English,https://youtube.com/shorts/1bEQf-6b2P4?si=yio2LlmIbG0zK07M,単品,2026/1/29 11:24:23,37,"8,868",423,10,,,4.77%,0.11%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/16,kana,通常,TikTok,Ryusei,part 2 | japanese asmr🫧 #japan #asmr #japanese #fyp,https://www.tiktok.com/@kana_asmr_/video/7591007483435552030,単品,2026/01/28 15:49:14,27,,718,8,2,58,,,,,,0%,,,,,,,,,,,,,,,
2026/01/01,ももそら,通常,YT,Hina,本当は秘密にしたい⁉︎リピ確定の神ツヤクッションに出会えました #コスメ #美容 #メイク #おすすめ #韓国コスメ,https://youtube.com/shorts/ochk00CeIro?si=MP_F-0UqgHr7WH1a,単品,2026/01/29 11:24:30,46,"7,041",77,0,,,1.09%,0.00%,0.00%,0.00%,,0%,,,,,,0.00%,,,,,,,,,
2026/01/06,コスメ俱楽部,通常,IG,Moeka,"コンビニでこんなかわいいコスメ買えるのやばくない？みんなはどれ気になる？🧡💛🩷

#コンビニコスメ #セブンイレブン #リップ #アイシャドウ #2an",https://www.instagram.com/reel/DTKdag9EZCP/?igsh,単品,2026/01/26 12:46:08,32,"29,000",104,2,,,0.36%,0.01%,0.00%,0.00%,,0%,,,,,,0.00%,,,,,,,,,
2026/01/13,kana,通常,TikTok,Ryusei,part 2 | pov : my japanese sister wants to introduce herself in english but she cant speak english #japan #asmr #japanese #jbeauty #fyp,https://www.tiktok.com/@kana_asmr_/video/7591838721150946590,単品,2026/1/28 15:49:10,39,,"1,025",16,4,66,,,,,,0%,,,,,,,,,,,,,,,
2026/01/13,Maya grant,通常,TikTok,Riho,I heard about the hair care products my Japanese friend loves🇯🇵The second one is just as good as &honey🍯✨ #jbeauty #jbeautyhair #japanesehaircare #haircare,https://www.tiktok.com/@mayas_beautytalk/video/7594734834723999031?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:54:33,40,,"2,888",15,193,"1,716",,,,,9,23%,81,46,35,13,6,,86,,,,,,,,
2026/01/10,成分オタクちゃん,通常,IG,Riho,コスパ最強のマツキヨ化粧水❗️❗️これはまじ隠れ名品❗️ #スキンケア #化粧水 #マツキヨ #セラミド,https://www.instagram.com/reel/DTUwowvkZVX/?igsh=OWo1c2N5ejljZXg5,単品,2026/01/26 12:45:32,23,"14,000",104,0,,,0.74%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,
2026/01/06,肌コミちゃん,通常,YT,Moeka,ベスコス受賞しすぎでは？エリクシールの下地何がそんなにいいの？ #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/kdhC4uGXXfU?si=pxm1rR7Dqs_h1xRv,単品,2026/01/29 11:24:27,20,"7,368",30,0,,,0.41%,0.00%,0.00%,0.00%,,0%,,,,,,0.00%,,,,,,,,,
2026/01/14,Maya grant,通常,TikTok,Riho,I asked my Japanese friends for makeup recommendations💄🇯🇵part2!!! #jbeauty #jbeautymakeup #japanesemakeup,https://www.tiktok.com/@mayas_beautytalk/video/7595042164992740663?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:54:39,43,,773,3,31,310,,,,,10,23%,79,49,36,14,4,,91,,,,,,,,
2026/01/30,kana,通常,IG,Ryusei,"oh this is soooo difficult

#jbeauty #japan #sister #japanese #fyp",https://www.instagram.com/reel/DTNHounCbol/?igsh=MTd2bG9rOTdrc3Zz,単品,2026/1/26 12:45:40,34,,910,14,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,IG,Ryusei,"part 2 | pov : my japanese sister wants to teach japnese phrases but she cant speak english

#japanese #japan #kana #sister #fyp",https://www.instagram.com/reel/DS-AmwhjuCf/?igsh=MWoxanNsbGtnbDhudA==,単品,2026/1/26 12:45:54,30,,"1,400",19,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/06,ビビちゃん,通常,TikTok,Maya,冬のパウダーどうしたらいいの問題はこれで解決‼️‼️ #パウダー #ベースメイク #乾燥 #粉吹き,https://www.tiktok.com/@bibichan_cosme/video/7592165946081496341?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026/01/28 15:53:58,26,,583,2,19,77,,,,,,0%,,,,,,,,,,,,,,,
2026/01/10,kana,通常,YT,Moeka,ティント超え⁉︎過去イチ落ちないリップタトゥーに出会ってしまった #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/eQlewpnnrgc?si=0lIAW92G2ZJpvB1Q,単品,2026/1/29 11:22:42,20,"12,657",88,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/14,美容探偵,通常,YT,Moeka,ティント超え⁉︎過去イチ落ちないリップタトゥーに出会ってしまった #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/eQlewpnnrgc?si=0lIAW92G2ZJpvB1Q,単品,2026/1/29 11:24:10,20,"12,664",88,0,,,0.69%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/15,突撃ちゃん,通常,X(Twitter),Hina,私的キャンメイクの信頼コスメはこれ！,https://x.com/totsugeki_cosme/status/2011608191789121820?s=46&t=AXcBEy1MRH62MHqNgHpBAA,単品,エラー,,"5,687",12,0,4,,0.21%,0.00%,0.07%,0.00%,,,,,,,,,,,,,,,,,
2026/01/05,kana,通常,TikTok,Ryusei,part1 | pov : my japanese sister wants to teach japanese phrase but she cant speak english #japanese #japan #kana #sister #fyp,https://www.tiktok.com/@princess.kana73/video/7589596071374900511,単品,2026/01/28 15:48:50,28,,"1,010",10,14,127,,,,,,0%,,,,,,,,,,,,,,,
2026/01/01,kana,通常,TikTok,Ryusei,Part 2 | japanese phrase you should know when you come to japan #japanese #japan #sister #kana #fyp,https://www.tiktok.com/@princess.kana73/video/7590938214005771551,単品,2026/01/28 15:48:37,38,,766,10,9,102,,,,,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,IG,Ryusei,"part 5 | pov : my japanese sister wants to introduce her daily makeup but she cant speak english

#jbeauty #japan #sister #japanese #fyp",https://www.instagram.com/reel/DTIgjmQD3Z4/?igsh=MWFmMjduMDFpYjlqNQ==,単品,2026/1/26 12:45:39,34,,644,9,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/09,大学生,通常,TikTok,Maya,予算3000円でもこんなに豪華なプレゼントあげられるのすごくない！？！友達の誕プレに活用してみてねー！💞🫧 #ギフト #コスメ #ジルシュチュアート #誕プレ #デパコス,https://www.tiktok.com/@campus_cosme/video/7593240510601481492?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026/1/28 15:53:33,45,,150,3,1,64,,,,,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,IG,Ryusei,"Part 2 | japanese phrase you should know when you come to japan

#japanese #japan #sister #kana #fyp",https://www.instagram.com/reel/DTB6JqDgb5K/?igsh=MTg3cnIzM214N3Z2NA==,単品,2026/1/26 12:45:57,38,,792,20,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/06,モテコスメちゃん,通常,TikTok,Maya,一生可愛くいたい私が続けてる美容習慣5選🎀🪄 今始めるだけで、10年後の自分がめっちゃ喜ぶよ❤️‍🔥 ①カフェインは午前中だけ ②緑茶を毎日飲む ③ナイアシンアミド入りスキンケア ④おやつは高カカオチョコレート ⑤日焼け止めを徹底する #美容#垢抜け#可愛くなりたい#自分磨き#ルーティーン,https://www.tiktok.com/@mote_cosme/video/7592163512739319060?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026/01/28 15:48:25,22,,123,1,1,23,,,,,,0%,,,,,,,,,,,,,,,
2026/01/09,Sakurabeauty,通常,TikTok,Riho,#skin1004 #skin1004sunserum #kbeauty #skincareroutine,https://www.tiktok.com/@sakurajkbeauty/photo/7593269319505579278?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:56:06,-,,106,6,3,41,,,,,-,,-,-,-,-,2,,90,,,,,,,,
2026/01/30,kana,通常,IG,Ryusei,"I think she doesnt understand the meaning of what she saids lol

#jbeauty #japan #sister #japanese #fyp",https://www.instagram.com/reel/DTNyWMhj_ep/?igsh=em9teTh5YTEyeTRh,単品,2026/1/26 12:45:41,49,,750,19,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/08,Maya grant,通常,TikTok,Riho,Thank you for all the comments in the previous video!! I asked my Japanese friend the Yellow Hada LABO this time!🟡#jbeauty #japaneseskincare #hadalabo #dryskin,https://www.tiktok.com/@mayas_beautytalk/video/7592920918280785166?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:54:25,31,,197,4,8,61,,,,,8,26%,79,43,34,3,5,,,,,,,,,,
2026/01/01,ももそら,通常,IG,Hina,"2025年一番のベスコスファンデを語ったらカバー力が理想すぎるツヤ肌仕上がりのあの韓国クッションでした

#コスメ #美容 #美容オタク #コスメ相談室 #コスメ女子会 #コスメ鬼語り会 #ファンデーション #クッションファンデ #エスポア #バニラコ",https://www.instagram.com/reel/DS9ldjPEzJ9/?igsh,単品,2026/01/26 12:46:14,45,,71,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/15,デパコス,通常,TikTok,Moeka,みんなはどっち派⁇#ysl #ディオール #ディオール新作 #グロス #徹底比較,https://www.tiktok.com/@buzzcosme_review/video/7595536911217773844?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026/1/28 15:54:49,25,,209,1,8,69,,,,,,0%,,,,,,,,,,,,,,,
2026/01/04,怪獣ちゃん,通常,IG,Hina,"女の子が大好きな流行りの美容情報を発信する🥰コスメ怪獣ちゃんです😈💄🖤

今回はもっとバズるべき名品！【乾燥さん🌼多機能しっとりパウダー】を紹介します💄
参考になったら嬉しいです🥰

コスメ怪獣ちゃんでは『コメント欄』と『DM』を解放しています!!
紹介した商品で気になった事や、紹介してほしい商品がある方はぜひ『コメント欄』や『DMに』✍🏻

この投稿が参考になったらあとで見返せるように『保存』をお願いします🥰
『いいね』を押していただけるととても励みになります！

#美容 #コスメ #乾燥肌 #乾燥さん #フェイスパウダー",https://www.instagram.com/reel/DTFT2FGE-G-/?igsh=NHdsamxuNXJjMXpl,単品,2026/01/26 12:46:25,15,,85,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/13,美容探偵,通常,TikTok,Moeka,金色のリップ！！？？ここまでナチュラルな色のリップタトゥーって初めて！これめっちゃ使えるかも✨ #リップ #リップタトゥー #飲み会リップ #韓国コスメ #新作コスメ,https://www.tiktok.com/@tantei_cosme/video/7594781925458365716?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026/01/28 15:53:20,19,,52,0,0,6,,,,,,0%,,,,,,,,,,,,,,,
2026/01/14,美容探偵,通常,TikTok,Moeka,秒で見れる！！！2025年ベスコス総集編〜✨ #ベスコス #ベストバイ #コスメ #新作コスメ #プチプラ,https://www.tiktok.com/@tantei_cosme/video/7595168615494634773?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026/1/28 15:53:47,9,,213,1,0,47,,,,,,0%,,,,, ,,,,,,,,,,
2026/01/02,Sakurabeauty,通常,TikTok,Riho,Korean skincare is seriously SO good… it amazes me every time😧😧 #kbeauty #koreanskincare #kbeautyskincare #korea,https://www.tiktok.com/@sakurajkbeauty/photo/7590680544971672862?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/01/28 15:55:59,-,,62,0,2,22,,,,,-,-%,-,-,-,2.7/12,3,,75,,,,,,,,
2026/01/13,コスメ俱楽部,通常,TikTok,Moeka,コスメ福袋って中身めっちゃ使えて、こんなお得なのみんな知ってた！？🥹 #福袋 #コスメ #ドンキ #クリオ #ロムアンド,https://www.tiktok.com/@cosme_katari.club/video/7594782758312987924?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026/01/28 15:53:10,34,,65,0,2,9,,,,,,0%,,,,,,,,,,,,,,,
2026/01/13,モテコスメちゃん,通常,TikTok,Maya,YSLの03好きな人はAMUSEの05買って〜！> < ♡ めっちゃ色似てるし、¥3000以上安いの...!!!😳 #ysl #リッププランパー #amuse #リップ #リップ紹介,https://www.tiktok.com/@mote_cosme/video/7594782274650918151?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026/1/28 15:53:27,16,,106,1,4,14,,,,,,0%,,,,,,,,,,,,,,,
2026/01/04,kana,通常,TikTok,Ryusei,part 2 | pov : my japanese sister wants to teach japaneae phrases #japanese #japan #kana #sister #fyp,https://www.tiktok.com/@princess.kana73/video/7589948404675923231,単品,2026/01/28 15:48:46,37,,544,12,6,81,,,,,,0%,,,,,,,,,,,,,,,
2026/01/30,kana,通常,IG,Ryusei,"I think this is most useful video on her channel lol

#japanese #japan #kana #sister #fyp",https://www.instagram.com/reel/DS_vpxADlNN/?igsh=MWM1NTh3dGc1MmNvZg==,単品,2026/1/26 12:45:55,32,,742,13,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/02,Sakurabeauty,通常,TikTok,Riho,Korean makeup is cute even from the packaging — it makes my heart melt every time 🥺 #kbeauty #kbeautymakeup #koreanmakeup #korea,https://www.tiktok.com/@sakurajkbeauty/photo/7590764194874592542?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/01/28 15:56:03,-,,99,0,3,26,,,,,-,-%,-,-,-,3.1/13,5,,69,,,,,,,,
2026/01/30,コスメ俱楽部,通常,YT,Hina,ドンキの福袋まだ買えた！お得すぎて期待以上だった開封動画見て #コスメ #美容 #メイク #ドンキホーテ #福袋,https://youtube.com/shorts/AalirN0Sl1M?si=e9R-GfsmpeL6IvSd,単品,2026/01/29 11:22:44,35,"7,150",62,0,,,0.87%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/14,ももそら,通常,YT,Moeka,ドンキの福袋まだ買えた！お得すぎて期待以上だった開封動画見て #コスメ #美容 #メイク #ドンキホーテ #福袋,https://youtube.com/shorts/AalirN0Sl1M?si=e9R-GfsmpeL6IvSd,単品,2026/1/29 11:22:45,35,"7,150",62,0,,,0.87%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/14,コスメ俱楽部,通常,YT,Moeka,ドンキの福袋まだ買えた！お得すぎて期待以上だった開封動画見て #コスメ #美容 #メイク #ドンキホーテ #福袋,https://youtube.com/shorts/AalirN0Sl1M?si=e9R-GfsmpeL6IvSd,単品,2026/1/29 11:24:11,35,"7,150",62,0,,,0.87%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/12,肌コミちゃん,通常,TikTok,Moeka,ナンバーズイン5番の下地みんな知ってたー？💕 #ナンバーズイン #下地 #美白 #ベースメイク #新作コスメ,https://www.tiktok.com/@bihadanaritaina/video/7594407715829517589?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026/1/28 15:53:24,18,,49,0,0,9,,,,,,0%,,,,,,,,,,,,,,,
2026/01/12,突撃ちゃん,通常,IG,Hina,"キャンメイクの新作プランパーが魔法少女になれそうなかわいさでやばい！🥹💖ラメのきらきらが可愛すぎてテンション上がっちゃう！！初めてプランパー使ったんだけど、耐えられる痛みだったら初心者さんにもおすすめだよ✨800円でこんなにかわいいの買うしかなーーい！！

#キャンメイク #新作 #プランパー #おすすめ #リップ",https://www.instagram.com/reel/DTZ6LNtk_Yp/?igsh=cTluZDMxdDh0MDZ6,単品,2026/1/26 12:46:26,19,,131,1,,,,,,,,,,,,,,,,,,,,,,,
2026/01/30,kana,通常,IG,Ryusei,"part 2 | pov : my japanese sister wants to introduce herself in english but she cant speak english

#japan #asmr #japanese #jbeauty #fyp",https://www.instagram.com/reel/DTIKqZuii58/?igsh=dG16cnZmN2xiMGVt,単品,2026/01/26 12:46:00,40,,342,11,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/01,韓国オンニ,通常,X(Twitter),Hina,わかる！Lakaのこれに保湿リップ重ねたらもう唇モデル級の仕上がり♡︎,https://x.com/choa__cosme/status/2006543771530567855?s=46&t=AXcBEy1MRH62MHqNgHpBAA,単品,エラー,,"3,123",4,0,0,,0.13%,0.00%,0.00%,0.00%,,,,,,,,0.00%,,,,,,,,,
2026/01/08,突撃ちゃん,PR,IG,Hina,"ドン・キホーテ限定発売のエスポアセットが反則級だった👀✨
ビーベルベットカバークッション 21P & ウォータースプラッシュサンクリーム セラミド セット
薄膜なのにしっかりカバーしてくれるクッションに
みずみずしくてツヤ感きれいなUVベースがセットなの天才すぎる🫶🏻

@espoir_jp 
#PR #エスポア #クッションファンデ #ドンキ購入品 #突撃ちゃん",https://www.instagram.com/reel/DTPnPlhiTdQ/?igsh,単品,2026/1/26 12:46:12,28,,61,0,,,,,,,,,,,,,,,,,,,,,,,
2026/01/14,モテコスメちゃん,通常,IG,Maya,"YSLの03好きな人はAMUSEの05買って〜！> < ♡
めっちゃ色似てるし、¥3000以上安いの...!!!😳

#ysl #リッププランパー #amuse #リップ #リップ紹介",https://www.instagram.com/reel/DTfDxwQEhks/?igsh=bXhxaHppdWVwcXhp,単品,2026/1/26 12:44:56,16,"14,000",206,0,,,1.47%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/03,ももそら,通常,IG,Hina,"マツキヨで売ってるバストトップ用のティントについて語り合ったら最後に大問題勃発してしまった

#コスメ #美容 #美容オタク #コスメ相談室 #コスメ女子会 #コスメ鬼語り会 #バストトップティント #黒ずみ #黒ずみ解消",https://www.instagram.com/reel/DTCvCFwk5HO/?igsh,単品,2026/01/26 12:46:21,29,,12,0,,,,,,,,0%,,,,,,,,,,,,,,,
2026/01/12,怪獣ちゃん,通常,IG,Hina,"Diorの新作がお砂糖たっぷりケーキレベルに甘いってマジ⁉️
実際にゲットしてみたから、正直にレビューするね✨気になった子はぜひゲットして💖

#dior #香水 #モテ香水 #おすすめ #コスメ怪獣ちゃん",https://www.instagram.com/reel/DTZ6LqSk5zN/?igsh=MWhydjl2aWloejFjeg==,単品,2026/1/26 12:46:28,22,,129,0,,,,,,,,,,,,,,,,,,,,,,,
2026/01/12,Sakurabeauty,通常,TikTok,Riho,Japanese creams are seriously SO good!! Let me show you my top 3 picks!! #jbeauty #jbeautyskincare #cream #japaneseskincare,https://www.tiktok.com/@sakurajkbeauty/video/7594285076544883999?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026/1/28 15:56:15,26,,76,4,3,31,,,,,5,19%,69,28,16,4,3,,92,,,,,,,,
2026/01/30,kana,通常,YT,Maya,あのデパコスに激似⁉︎コスパ崩壊で最高すぎるプチプラコスメ3選 #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/o4E7AJaihH8?si=dRHNsUkHMyN4qHiI,単品,2026/1/29 11:22:46,35,"2,879",17,0,,,0.59%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
2026/01/14,大学生,通常,YT,Maya,バズってたけどリピ無し⁉︎🙀人気下地を正直レビューした結果が衝撃でした #コスメ #美容 #メイク #おすすめ #垢抜け,https://youtube.com/shorts/mnXkkDWWG28?si=ka4CE5Xa_sIjqA4M,単品,2026/1/29 11:22:40,51,"2,932",13,0,,,0.44%,0.00%,0.00%,0.00%,,0%,,,,,,,,,,,,,,,
